caller_number,receiver_number,timestamp,duration_seconds
9827105448,9863481198,2026-08-14 08:00:00,215
9819391725,9850264926,2026-08-16 08:00:00,469
9895511909,9819391725,2026-08-05 08:00:00,368
9884158663,9898588154,2026-08-02 08:00:00,289
9811297845,9845594597,2026-08-01 08:00:00,453
9825480907,9851511484,2026-08-05 08:00:00,59
9831367172,9831687165,2026-08-15 08:00:00,148
9829876811,9827084279,2026-08-04 08:00:00,413
9842787299,9893370583,2026-08-06 08:00:00,480
9889795010,9866267415,2026-08-13 08:00:00,494
9892097999,9816818112,2026-08-14 08:00:00,325
9824549543,9871510041,2026-08-08 08:00:00,367
9843704923,9830863865,2026-08-15 08:00:00,169
9861700055,9819233013,2026-08-10 08:00:00,362
9867887757,9893370583,2026-08-11 08:00:00,311
9884158663,9836445607,2026-08-02 08:00:00,66
9885146293,9871367643,2026-08-05 08:00:00,379
9899038526,9819736572,2026-08-06 08:00:00,39
9868526649,9863121477,2026-08-16 08:00:00,194
9857130035,9851373735,2026-08-13 08:00:00,465
9833966966,9813326769,2026-08-12 08:00:00,68
9847816686,9868571795,2026-08-03 08:00:00,226
9831172421,9845594597,2026-08-02 08:00:00,126
9898588154,9871510041,2026-08-13 08:00:00,116
9831810617,9836445607,2026-08-08 08:00:00,220
9825015458,9815917225,2026-08-05 08:00:00,61
9827558317,9843704923,2026-08-09 08:00:00,177
9893303777,9899038526,2026-08-02 08:00:00,204
9819832887,9866431351,2026-08-02 08:00:00,22
9898588154,9884437458,2026-08-10 08:00:00,423
9845650176,9899514287,2026-08-09 08:00:00,101
9888339168,9875569635,2026-08-13 08:00:00,202
9831172421,9858942697,2026-08-14 08:00:00,230
9891178885,9829876811,2026-08-02 08:00:00,177
9897775215,9892097999,2026-08-06 08:00:00,17
9835748341,9836445607,2026-08-14 08:00:00,452
9878371272,9839920292,2026-08-15 08:00:00,184
9871510041,9827105448,2026-08-15 08:00:00,410
9854585178,9864009265,2026-08-11 08:00:00,123
9819317495,9861700055,2026-08-01 08:00:00,227
9886384014,9878642041,2026-08-12 08:00:00,142
9868326160,9819233013,2026-08-05 08:00:00,447
9885563727,9882160068,2026-08-14 08:00:00,182
9899508850,9845431319,2026-08-02 08:00:00,65
9830863865,9867684996,2026-08-11 08:00:00,319
9826726926,9823419256,2026-08-08 08:00:00,483
9873174945,9815354599,2026-08-14 08:00:00,92
9882160068,9854769200,2026-08-06 08:00:00,87
9875569635,9815334035,2026-08-15 08:00:00,229
9898231132,9833966966,2026-08-16 08:00:00,169
9825480907,9845650176,2026-08-11 08:00:00,323
9843308443,9845630292,2026-08-01 08:00:00,63
9831687165,9837415205,2026-08-09 08:00:00,373
9847463522,9867887757,2026-08-12 08:00:00,476
9899152472,9878064830,2026-08-13 08:00:00,40
9866431351,9893131979,2026-08-01 08:00:00,65
9868571795,9868812137,2026-08-13 08:00:00,256
9882909480,9854058573,2026-08-05 08:00:00,110
9831687165,9845810056,2026-08-12 08:00:00,237
9822388090,9831367172,2026-08-15 08:00:00,79
9825492573,9883227889,2026-08-09 08:00:00,446
9860888017,9833763566,2026-08-14 08:00:00,48
9861343880,9845594597,2026-08-04 08:00:00,480
9860888017,9873174945,2026-08-07 08:00:00,280
9878064830,9899889098,2026-08-16 08:00:00,185
9899889098,9848250360,2026-08-12 08:00:00,366
9868812137,9845594597,2026-08-13 08:00:00,453
9882269803,9813704481,2026-08-02 08:00:00,246
9828024248,9884252420,2026-08-06 08:00:00,198
9892097999,9827558317,2026-08-06 08:00:00,168
9827566185,9885146293,2026-08-08 08:00:00,267
9893370583,9878064830,2026-08-12 08:00:00,418
9882269803,9830743797,2026-08-02 08:00:00,26
9819736572,9815134794,2026-08-09 08:00:00,166
9884437458,9825521714,2026-08-10 08:00:00,343
9856843172,9877898694,2026-08-05 08:00:00,455
9865337219,9838609087,2026-08-04 08:00:00,81
9819317495,9865259205,2026-08-15 08:00:00,156
9846553958,9871510041,2026-08-16 08:00:00,359
9895132217,9843491314,2026-08-03 08:00:00,240
9850603163,9815957459,2026-08-13 08:00:00,401
9893638503,9878642041,2026-08-10 08:00:00,340
9850308572,9819736572,2026-08-06 08:00:00,260
9852169044,9827105448,2026-08-07 08:00:00,454
9810475894,9871510041,2026-08-13 08:00:00,360
9852169044,9847816686,2026-08-16 08:00:00,191
9882909480,9822388090,2026-08-02 08:00:00,420
9843308443,9826726926,2026-08-13 08:00:00,136
9871780854,9811250299,2026-08-11 08:00:00,375
9885563727,9819317495,2026-08-02 08:00:00,207
9826726926,9899889098,2026-08-11 08:00:00,378
9816818112,9899152472,2026-08-05 08:00:00,146
9838195995,9899889098,2026-08-11 08:00:00,444
9899889098,9854585178,2026-08-01 08:00:00,28
9899508850,9885563727,2026-08-04 08:00:00,273
9843308443,9825492573,2026-08-13 08:00:00,235
9868571795,9861700055,2026-08-10 08:00:00,273
9843308443,9857469942,2026-08-12 08:00:00,98
9824366125,9811250299,2026-08-09 08:00:00,479
9858884978,9813176186,2026-08-09 08:00:00,144
9815134794,9873174945,2026-08-07 08:00:00,429
9813704481,9813176186,2026-08-03 08:00:00,253
9890070438,9895132217,2026-08-07 08:00:00,240
9896637649,9828024248,2026-08-04 08:00:00,17
9850308572,9868526649,2026-08-11 08:00:00,133
9850308572,9898588154,2026-08-04 08:00:00,85
9871510041,9864813568,2026-08-09 08:00:00,457
9871510041,9810226999,2026-08-13 08:00:00,421
9838195995,9863481198,2026-08-14 08:00:00,310
9866851377,9827558317,2026-08-05 08:00:00,463
9837326368,9852101056,2026-08-02 08:00:00,166
9836445607,9834073380,2026-08-05 08:00:00,438
9898231132,9881969657,2026-08-09 08:00:00,439
9869302158,9831172421,2026-08-05 08:00:00,139
9835921441,9842035886,2026-08-02 08:00:00,424
9854318698,9845594597,2026-08-13 08:00:00,373
9878064830,9845810056,2026-08-09 08:00:00,77
9893638503,9810475894,2026-08-08 08:00:00,313
9869302158,9899245317,2026-08-08 08:00:00,131
9863481198,9881969657,2026-08-05 08:00:00,67
9815917225,9841774346,2026-08-16 08:00:00,25
9889795010,9885283645,2026-08-07 08:00:00,98
9827084279,9827558317,2026-08-02 08:00:00,374
9895125977,9810475894,2026-08-07 08:00:00,95
9861343880,9885146293,2026-08-02 08:00:00,427
9853779528,9822388090,2026-08-06 08:00:00,127
9845810056,9852436584,2026-08-01 08:00:00,42
9833966966,9827778019,2026-08-13 08:00:00,246
9897775215,9819233013,2026-08-04 08:00:00,33
9827105448,9856397338,2026-08-16 08:00:00,376
9840547349,9885146293,2026-08-01 08:00:00,290
9879782527,9875569635,2026-08-07 08:00:00,200
9840547349,9867887757,2026-08-10 08:00:00,41
9885863473,9845496015,2026-08-10 08:00:00,485
9899913412,9867403166,2026-08-08 08:00:00,338
9879782527,9868812137,2026-08-02 08:00:00,412
9834073380,9858942697,2026-08-14 08:00:00,410
9882269803,9864009265,2026-08-05 08:00:00,109
9836445607,9835748341,2026-08-14 08:00:00,453
9868812137,9836445607,2026-08-04 08:00:00,27
9852436584,9865337219,2026-08-01 08:00:00,244
9882269803,9868326160,2026-08-06 08:00:00,11
9825521714,9824366125,2026-08-11 08:00:00,497
9880993218,9868812137,2026-08-13 08:00:00,234
9838609087,9835511941,2026-08-01 08:00:00,472
9852101056,9813326769,2026-08-14 08:00:00,231
9858884978,9845630292,2026-08-14 08:00:00,147
9867887757,9847816686,2026-08-01 08:00:00,473
9815917225,9889795010,2026-08-12 08:00:00,163
9854318698,9825015458,2026-08-03 08:00:00,370
9842787299,9850962024,2026-08-01 08:00:00,423
9839854548,9811297845,2026-08-11 08:00:00,61
9825480907,9871367643,2026-08-09 08:00:00,405
9895132217,9850264926,2026-08-02 08:00:00,277
9871367643,9822388090,2026-08-12 08:00:00,405
9859555330,9893131979,2026-08-07 08:00:00,230
9831810617,9854446182,2026-08-07 08:00:00,160
9828024248,9844188276,2026-08-13 08:00:00,283
9885863473,9863481198,2026-08-13 08:00:00,91
9845630292,9826726926,2026-08-15 08:00:00,411
9822388090,9866851377,2026-08-08 08:00:00,286
9848250360,9810475894,2026-08-04 08:00:00,251
9866851377,9831172421,2026-08-16 08:00:00,410
9871367643,9847816686,2026-08-12 08:00:00,25
9825521714,9814835614,2026-08-14 08:00:00,102
9813176186,9864813568,2026-08-03 08:00:00,301
9864813568,9835921441,2026-08-01 08:00:00,364
9898588154,9845496015,2026-08-05 08:00:00,21
9854318698,9886384014,2026-08-14 08:00:00,461
9899508850,9837326368,2026-08-12 08:00:00,242
9867684996,9827778019,2026-08-06 08:00:00,204
9822388090,9899639081,2026-08-03 08:00:00,293
9866431351,9893131979,2026-08-12 08:00:00,488
9823903144,9847816686,2026-08-15 08:00:00,194
9856930359,9856397338,2026-08-11 08:00:00,500
9854769200,9849682169,2026-08-16 08:00:00,243
9845431319,9896637649,2026-08-03 08:00:00,353
9895511909,9823903144,2026-08-16 08:00:00,161
9840547349,9890070438,2026-08-06 08:00:00,411
9838609087,9887388337,2026-08-05 08:00:00,153
9867887757,9826726926,2026-08-13 08:00:00,491
9823903144,9897775215,2026-08-09 08:00:00,100
9899245317,9844188276,2026-08-16 08:00:00,181
9827558317,9868812137,2026-08-03 08:00:00,240
9873174945,9825015458,2026-08-09 08:00:00,379
9843491314,9878371272,2026-08-09 08:00:00,479
9886384014,9881969657,2026-08-12 08:00:00,358
9875569635,9893303777,2026-08-16 08:00:00,436
9813326769,9899913412,2026-08-14 08:00:00,409
9861700055,9827566185,2026-08-01 08:00:00,442
9895125977,9844188276,2026-08-05 08:00:00,442
9878371272,9891178885,2026-08-01 08:00:00,373
9895125977,9864543049,2026-08-02 08:00:00,42
9867684996,9825480907,2026-08-08 08:00:00,483
9896637649,9887925434,2026-08-14 08:00:00,150
9873174945,9849682169,2026-08-06 08:00:00,118
9845650176,9824366125,2026-08-16 08:00:00,100
9899152472,9899245317,2026-08-11 08:00:00,464
9884045292,9824366125,2026-08-01 08:00:00,39
9854318698,9819832887,2026-08-06 08:00:00,92
9852101056,9892097999,2026-08-15 08:00:00,133
9867887757,9845650176,2026-08-14 08:00:00,47
9845630292,9811297845,2026-08-12 08:00:00,13
9834073380,9819391725,2026-08-02 08:00:00,412
9884252420,9859555330,2026-08-02 08:00:00,56
9853779528,9895125977,2026-08-12 08:00:00,10
9891363974,9837415205,2026-08-15 08:00:00,463
9880166708,9841774346,2026-08-03 08:00:00,171
9882160068,9815134794,2026-08-03 08:00:00,392
9813326769,9880993218,2026-08-12 08:00:00,126
9850603163,9873174945,2026-08-05 08:00:00,112
9813326769,9859597086,2026-08-15 08:00:00,46
9848250360,9814835614,2026-08-11 08:00:00,358
9822388090,9866431351,2026-08-16 08:00:00,141
9899508850,9884437458,2026-08-03 08:00:00,459
9861700055,9823796726,2026-08-10 08:00:00,297
9882909480,9893370583,2026-08-10 08:00:00,126
9815917225,9844188276,2026-08-15 08:00:00,221
9814835614,9810475894,2026-08-07 08:00:00,452
9829876811,9823419256,2026-08-05 08:00:00,314
9811250299,9824366125,2026-08-16 08:00:00,402
9853779528,9829876811,2026-08-03 08:00:00,329
9884045292,9827558317,2026-08-05 08:00:00,252
9892613013,9835748341,2026-08-03 08:00:00,119
9846553958,9885863473,2026-08-03 08:00:00,28
9884158663,9856930359,2026-08-02 08:00:00,88
9836786211,9815957459,2026-08-13 08:00:00,123
9868526649,9815334035,2026-08-03 08:00:00,249
9875569635,9847135391,2026-08-12 08:00:00,234
9811250299,9856020613,2026-08-08 08:00:00,182
9852133044,9831810617,2026-08-02 08:00:00,217
9831367172,9816818112,2026-08-14 08:00:00,29
9880993218,9815134794,2026-08-15 08:00:00,109
9868812137,9854446182,2026-08-08 08:00:00,377
9878064830,9899514287,2026-08-07 08:00:00,290
9899639081,9837415205,2026-08-11 08:00:00,419
9899889098,9819233013,2026-08-10 08:00:00,217
9823903144,9811297845,2026-08-02 08:00:00,179
9856930359,9873174945,2026-08-15 08:00:00,427
9830005727,9858942697,2026-08-02 08:00:00,211
9813176186,9839854548,2026-08-11 08:00:00,190
9831687165,9878371272,2026-08-13 08:00:00,91
9893638503,9850181935,2026-08-06 08:00:00,383
9815354599,9898588154,2026-08-02 08:00:00,286
9856930359,9864009265,2026-08-11 08:00:00,64
9871780854,9854058573,2026-08-10 08:00:00,384
9827105448,9845159040,2026-08-04 08:00:00,465
9842035886,9847463522,2026-08-03 08:00:00,61
9851511484,9863121477,2026-08-13 08:00:00,58
9899038526,9868526649,2026-08-01 08:00:00,82
9835511941,9875569635,2026-08-15 08:00:00,359
9845630292,9873174945,2026-08-06 08:00:00,96
9885563727,9845059710,2026-08-13 08:00:00,377
9895132217,9825521714,2026-08-08 08:00:00,171
9830743797,9851373735,2026-08-03 08:00:00,359
9837415205,9852436584,2026-08-03 08:00:00,351
9845650176,9815334035,2026-08-15 08:00:00,471
9836445607,9850181935,2026-08-12 08:00:00,456
9811049999,9815354599,2026-08-06 08:00:00,450
9815197528,9893131979,2026-08-02 08:00:00,50
9899913412,9824508349,2026-08-11 08:00:00,119
9884045292,9815334035,2026-08-12 08:00:00,418
9884437458,9868526649,2026-08-09 08:00:00,235
9885563727,9895132217,2026-08-11 08:00:00,26
9850603163,9850962024,2026-08-02 08:00:00,499
9854058573,9847463522,2026-08-15 08:00:00,370
9844999379,9886384014,2026-08-15 08:00:00,314
9854446182,9888339168,2026-08-12 08:00:00,372
9880993218,9814835614,2026-08-12 08:00:00,339
9827105448,9842035886,2026-08-03 08:00:00,34
9815354599,9889795010,2026-08-10 08:00:00,500
9819736572,9838195995,2026-08-07 08:00:00,165
9846553958,9884045292,2026-08-01 08:00:00,114
9852101056,9843704923,2026-08-04 08:00:00,11
9824366125,9884252420,2026-08-05 08:00:00,490
9859597086,9847135391,2026-08-14 08:00:00,33
9861700055,9891363974,2026-08-10 08:00:00,42
9847816686,9811297845,2026-08-10 08:00:00,330
9871367643,9887388337,2026-08-08 08:00:00,344
9877898694,9871367643,2026-08-06 08:00:00,289
9820099059,9823419256,2026-08-08 08:00:00,475
9893303777,9868526649,2026-08-11 08:00:00,85
9813326769,9813176186,2026-08-13 08:00:00,46
9859597086,9811049999,2026-08-14 08:00:00,259
9863481198,9895125977,2026-08-01 08:00:00,339
9864543049,9830863865,2026-08-14 08:00:00,492
9854446182,9811049999,2026-08-03 08:00:00,289
9845630292,9825492573,2026-08-15 08:00:00,254
9892097999,9813326769,2026-08-08 08:00:00,255
9899152472,9830743797,2026-08-05 08:00:00,376
9899038359,9824549543,2026-08-07 08:00:00,301
9847393469,9854585178,2026-08-12 08:00:00,451
9842787299,9815614174,2026-08-01 08:00:00,211
9839920292,9849682169,2026-08-13 08:00:00,398
9885283645,9856930359,2026-08-11 08:00:00,14
9899038359,9899245317,2026-08-12 08:00:00,434
9815354599,9847816686,2026-08-16 08:00:00,118
9819233013,9836445607,2026-08-09 08:00:00,76
9889795010,9882160068,2026-08-10 08:00:00,64
9849682169,9871510041,2026-08-09 08:00:00,104
9833357554,9811049999,2026-08-06 08:00:00,348
9823796726,9899508850,2026-08-05 08:00:00,122
9884411983,9854585178,2026-08-11 08:00:00,448
9887388337,9843308443,2026-08-01 08:00:00,387
9859597086,9823796726,2026-08-02 08:00:00,339
9831810617,9819736572,2026-08-02 08:00:00,192
9878642041,9866431351,2026-08-14 08:00:00,271
9878064830,9878642041,2026-08-01 08:00:00,87
9853779528,9854318698,2026-08-13 08:00:00,211
9830005727,9884411983,2026-08-05 08:00:00,325
9866431351,9850962024,2026-08-11 08:00:00,500
9864813568,9856930359,2026-08-15 08:00:00,175
9850181935,9882160068,2026-08-03 08:00:00,97
9814835614,9810226999,2026-08-14 08:00:00,169
9860888017,9830863865,2026-08-02 08:00:00,128
9888183110,9831810617,2026-08-06 08:00:00,418
9815354599,9833966966,2026-08-05 08:00:00,244
9825521714,9836786211,2026-08-06 08:00:00,49
9811250299,9851511484,2026-08-15 08:00:00,465
9845059710,9833966966,2026-08-05 08:00:00,10
9830005727,9853779528,2026-08-03 08:00:00,420
9823419256,9899245317,2026-08-08 08:00:00,375
9882269803,9854446182,2026-08-01 08:00:00,102
9844999379,9848250360,2026-08-06 08:00:00,60
9815917225,9826726926,2026-08-06 08:00:00,44
9836786211,9856020613,2026-08-04 08:00:00,277
9823796726,9839920292,2026-08-01 08:00:00,361
9878371272,9850181935,2026-08-04 08:00:00,232
9880166708,9846553958,2026-08-04 08:00:00,267
9897775215,9847135391,2026-08-12 08:00:00,180
9831687165,9845594597,2026-08-11 08:00:00,301
9895511909,9851511484,2026-08-16 08:00:00,95
9896637649,9852101056,2026-08-04 08:00:00,205
9810475894,9827084279,2026-08-02 08:00:00,372
9888339168,9882269803,2026-08-11 08:00:00,479
9845496015,9898231132,2026-08-07 08:00:00,44
9854446182,9835921441,2026-08-05 08:00:00,270
9843704923,9898231132,2026-08-06 08:00:00,421
9856397338,9858942697,2026-08-11 08:00:00,461
9835748341,9873174945,2026-08-04 08:00:00,273
9823903144,9852169044,2026-08-16 08:00:00,93
9852436584,9873174945,2026-08-06 08:00:00,292
9847135391,9871367643,2026-08-10 08:00:00,284
9827566185,9866267415,2026-08-08 08:00:00,79
9824549543,9865259205,2026-08-02 08:00:00,139
9854318698,9824366125,2026-08-09 08:00:00,259
9824366125,9884437458,2026-08-07 08:00:00,384
9886384014,9895511909,2026-08-04 08:00:00,43
9831810617,9813176186,2026-08-07 08:00:00,368
9815354599,9863643924,2026-08-05 08:00:00,386
9866267415,9810226999,2026-08-01 08:00:00,75
9858024342,9885563727,2026-08-07 08:00:00,35
9858942697,9882909480,2026-08-05 08:00:00,122
9825492573,9850603163,2026-08-16 08:00:00,193
9827566185,9851373735,2026-08-04 08:00:00,134
9893303777,9825492573,2026-08-07 08:00:00,31
9815957459,9893131979,2026-08-05 08:00:00,267
9867887757,9815197528,2026-08-11 08:00:00,463
9888339168,9883227889,2026-08-09 08:00:00,212
9865337219,9852436584,2026-08-02 08:00:00,186
9825492573,9898588154,2026-08-08 08:00:00,488
9850603163,9864813568,2026-08-15 08:00:00,192
9830863865,9833357554,2026-08-04 08:00:00,322
9871510041,9842787299,2026-08-05 08:00:00,403
9847816686,9868526649,2026-08-01 08:00:00,343
9899245317,9899038526,2026-08-03 08:00:00,222
9831172421,9868526649,2026-08-03 08:00:00,250
9899514287,9835921441,2026-08-02 08:00:00,450
9885283645,9833357554,2026-08-07 08:00:00,71
9827105448,9892097999,2026-08-08 08:00:00,441
9852462441,9811297845,2026-08-09 08:00:00,44
9895132217,9845630292,2026-08-13 08:00:00,93
9852133044,9863481198,2026-08-03 08:00:00,420
9892613013,9854769200,2026-08-14 08:00:00,259
9822388090,9899152472,2026-08-02 08:00:00,197
9868326160,9810475894,2026-08-12 08:00:00,440
9815197528,9889795010,2026-08-15 08:00:00,498
9882269803,9871780854,2026-08-13 08:00:00,129
9899508850,9889795010,2026-08-05 08:00:00,53
9823796726,9827558317,2026-08-13 08:00:00,195
9813176186,9811049999,2026-08-10 08:00:00,307
9847393469,9863121477,2026-08-09 08:00:00,163
9884437458,9858024342,2026-08-15 08:00:00,230
9889795010,9865337219,2026-08-10 08:00:00,319
9846553958,9844999379,2026-08-08 08:00:00,300
9815197528,9823419256,2026-08-01 08:00:00,164
9815917225,9890070438,2026-08-13 08:00:00,95
9864813568,9844999379,2026-08-05 08:00:00,443
9852169044,9840547349,2026-08-05 08:00:00,232
9854769200,9854318698,2026-08-10 08:00:00,85
9811250299,9899038359,2026-08-14 08:00:00,350
9823903144,9852462441,2026-08-11 08:00:00,491
9884437458,9810475894,2026-08-11 08:00:00,146
9863643924,9852133044,2026-08-04 08:00:00,357
9885563727,9871780854,2026-08-16 08:00:00,495
9898588154,9868526649,2026-08-04 08:00:00,388
9838195995,9883227889,2026-08-05 08:00:00,337
9888183110,9885863473,2026-08-10 08:00:00,474
9882909480,9879782527,2026-08-13 08:00:00,144
9884411983,9892613013,2026-08-11 08:00:00,422
9888183110,9845650176,2026-08-10 08:00:00,494
9849682169,9882160068,2026-08-12 08:00:00,351
9896098221,9878371272,2026-08-08 08:00:00,125
9878642041,9884158663,2026-08-07 08:00:00,496
9859597086,9852101056,2026-08-08 08:00:00,49
9831687165,9896637649,2026-08-12 08:00:00,444
9858884978,9866851377,2026-08-16 08:00:00,217
9827105448,9893303777,2026-08-09 08:00:00,199
9856843172,9863121477,2026-08-13 08:00:00,479
9852101056,9850181935,2026-08-09 08:00:00,265
9835511941,9864813568,2026-08-13 08:00:00,310
9882909480,9884045292,2026-08-09 08:00:00,379
9846553958,9885563727,2026-08-11 08:00:00,494
9892613013,9813176186,2026-08-08 08:00:00,233
9825521714,9850181935,2026-08-16 08:00:00,448
9831367172,9889795010,2026-08-13 08:00:00,486
9845594597,9898588154,2026-08-13 08:00:00,423
9819391725,9848250360,2026-08-07 08:00:00,473
9824366125,9827566185,2026-08-03 08:00:00,100
9887925434,9847393469,2026-08-12 08:00:00,21
9871510041,9851373735,2026-08-01 08:00:00,303
9856930359,9895132217,2026-08-10 08:00:00,270
9854318698,9887925434,2026-08-06 08:00:00,399
9825480907,9898588154,2026-08-05 08:00:00,175
9893303777,9895125977,2026-08-13 08:00:00,213
9899639081,9839854548,2026-08-06 08:00:00,67
9888183110,9822388090,2026-08-15 08:00:00,455
9858942697,9845650176,2026-08-08 08:00:00,198
9815957459,9825492573,2026-08-04 08:00:00,146
9815334035,9840547349,2026-08-04 08:00:00,487
9847393469,9873174945,2026-08-09 08:00:00,343
9816818112,9833357554,2026-08-07 08:00:00,136
9885283645,9815197528,2026-08-04 08:00:00,164
9815957459,9899913412,2026-08-10 08:00:00,119
9825492573,9896098221,2026-08-15 08:00:00,300
9829876811,9884411983,2026-08-15 08:00:00,125
9881969657,9831172421,2026-08-01 08:00:00,25
9813704481,9815917225,2026-08-04 08:00:00,263
9866851377,9820099059,2026-08-06 08:00:00,82
9854769200,9831687165,2026-08-12 08:00:00,383
9854446182,9839854548,2026-08-03 08:00:00,479
9810475894,9824366125,2026-08-11 08:00:00,90
9877834855,9813176186,2026-08-09 08:00:00,388
9837415205,9848250360,2026-08-15 08:00:00,142
9830743797,9831172421,2026-08-16 08:00:00,34
9824508349,9891178885,2026-08-07 08:00:00,339
9899245317,9815917225,2026-08-01 08:00:00,364
9866851377,9829876811,2026-08-11 08:00:00,458
9852462441,9861343880,2026-08-08 08:00:00,473
9830005727,9851511484,2026-08-15 08:00:00,77
9895125977,9848250360,2026-08-13 08:00:00,359
9821003626,9883227889,2026-08-07 08:00:00,109
9856843172,9852436584,2026-08-04 08:00:00,152
9811049999,9815917225,2026-08-02 08:00:00,483
9837326368,9867684996,2026-08-12 08:00:00,427
9865259205,9850603163,2026-08-03 08:00:00,22
9825521714,9893370583,2026-08-02 08:00:00,28
9845059710,9852133044,2026-08-16 08:00:00,448
9831172421,9837415205,2026-08-05 08:00:00,43
9835748341,9882160068,2026-08-11 08:00:00,247
9824549543,9819317495,2026-08-04 08:00:00,227
9845059710,9890070438,2026-08-10 08:00:00,126
9823796726,9833966966,2026-08-04 08:00:00,403
9899038359,9837326368,2026-08-13 08:00:00,280
9866267415,9833966966,2026-08-03 08:00:00,263
9860888017,9859597086,2026-08-07 08:00:00,72
9865337219,9835921441,2026-08-12 08:00:00,189
9825015458,9865259205,2026-08-13 08:00:00,100
9884045292,9845059710,2026-08-06 08:00:00,304
9885863473,9867684996,2026-08-16 08:00:00,411
9857130035,9823419256,2026-08-05 08:00:00,378
9893303777,9871367643,2026-08-12 08:00:00,433
9841774346,9831172421,2026-08-07 08:00:00,475
9845496015,9861343880,2026-08-06 08:00:00,87
9833763566,9833966966,2026-08-15 08:00:00,126
9899508850,9871367643,2026-08-07 08:00:00,467
9827778019,9890070438,2026-08-06 08:00:00,10
9847393469,9878371272,2026-08-16 08:00:00,363
9833966966,9884411983,2026-08-12 08:00:00,125
9886384014,9899889098,2026-08-14 08:00:00,228
9854318698,9861700055,2026-08-12 08:00:00,27
9850264926,9830863865,2026-08-03 08:00:00,474
9888339168,9828024248,2026-08-15 08:00:00,33
9856397338,9882160068,2026-08-13 08:00:00,320
9891178885,9854769200,2026-08-06 08:00:00,434
9892613013,9819233013,2026-08-02 08:00:00,60
9822388090,9839920292,2026-08-04 08:00:00,89
9830863865,9847463522,2026-08-12 08:00:00,340
9828024248,9884411983,2026-08-06 08:00:00,371
9854318698,9854058573,2026-08-14 08:00:00,482
9825015458,9837326368,2026-08-09 08:00:00,283
9884158663,9863121477,2026-08-13 08:00:00,254
9892613013,9893370583,2026-08-15 08:00:00,395
9892097999,9886384014,2026-08-05 08:00:00,117
9899038359,9852101056,2026-08-05 08:00:00,82
9899245317,9882909480,2026-08-01 08:00:00,334
9880166708,9838270233,2026-08-10 08:00:00,139
9865259205,9823419256,2026-08-05 08:00:00,377
9845159040,9868526649,2026-08-06 08:00:00,101
9843491314,9836786211,2026-08-13 08:00:00,39
9835921441,9815334035,2026-08-11 08:00:00,118
9893303777,9884437458,2026-08-02 08:00:00,470
9845630292,9878642041,2026-08-16 08:00:00,452
9878642041,9843308443,2026-08-04 08:00:00,282
9896098221,9831367172,2026-08-13 08:00:00,360
9839920292,9858942697,2026-08-04 08:00:00,433
9845496015,9866431351,2026-08-16 08:00:00,352
9836445607,9899889098,2026-08-10 08:00:00,405
9885146293,9884437458,2026-08-11 08:00:00,86
9822388090,9841774346,2026-08-03 08:00:00,122
9815957459,9840547349,2026-08-06 08:00:00,215
9824549543,9896098221,2026-08-10 08:00:00,349
9825480907,9899889098,2026-08-16 08:00:00,346
9878371272,9840547349,2026-08-03 08:00:00,170
9843491314,9858942697,2026-08-16 08:00:00,33
9813176186,9899913412,2026-08-09 08:00:00,301
9847816686,9845810056,2026-08-03 08:00:00,198
9854318698,9815134794,2026-08-09 08:00:00,46
9838609087,9850181935,2026-08-11 08:00:00,178
9815134794,9831367172,2026-08-01 08:00:00,301
9858884978,9867887757,2026-08-13 08:00:00,313
9847135391,9814835614,2026-08-11 08:00:00,240
9854446182,9891178885,2026-08-12 08:00:00,422
9882160068,9811049999,2026-08-16 08:00:00,421
9852436584,9823903144,2026-08-01 08:00:00,139
9852169044,9897775215,2026-08-06 08:00:00,351
9822388090,9847816686,2026-08-16 08:00:00,59
9845650176,9845594597,2026-08-03 08:00:00,86
9854585178,9847816686,2026-08-07 08:00:00,302
9878642041,9882269803,2026-08-14 08:00:00,473
9895132217,9868326160,2026-08-15 08:00:00,282
9863481198,9815917225,2026-08-15 08:00:00,217
9858024342,9850181935,2026-08-16 08:00:00,120
9847816686,9860888017,2026-08-14 08:00:00,261
9834073380,9842035886,2026-08-03 08:00:00,418
9890070438,9846553958,2026-08-06 08:00:00,77
9850603163,9867403166,2026-08-13 08:00:00,355
9837326368,9827105448,2026-08-15 08:00:00,183
9851373735,9895125977,2026-08-16 08:00:00,342
9816818112,9831810617,2026-08-12 08:00:00,131
9833763566,9877834855,2026-08-10 08:00:00,113
9853779528,9890070438,2026-08-03 08:00:00,332
9846553958,9819233013,2026-08-11 08:00:00,168
9844999379,9827105448,2026-08-11 08:00:00,103
9842035886,9885146293,2026-08-05 08:00:00,33
9885283645,9854769200,2026-08-03 08:00:00,190
9845059710,9815957459,2026-08-12 08:00:00,258
9835921441,9831367172,2026-08-10 08:00:00,298
9833763566,9864813568,2026-08-10 08:00:00,255
9866431351,9882909480,2026-08-02 08:00:00,10
9823903144,9831810617,2026-08-15 08:00:00,212
9854585178,9835748341,2026-08-14 08:00:00,264
9825480907,9899514287,2026-08-15 08:00:00,313
9869302158,9835748341,2026-08-03 08:00:00,224
9892613013,9840547349,2026-08-12 08:00:00,228
9852101056,9859597086,2026-08-09 08:00:00,449
9835511941,9859597086,2026-08-01 08:00:00,218
9878642041,9836786211,2026-08-11 08:00:00,367
9884411983,9850264926,2026-08-07 08:00:00,29
